       872.47947      0.23271945
       872.44895      0.23506646
       872.41844      0.23517595
       872.38792      0.23401994
       872.35741      0.23382747
       872.32689      0.23225448
       872.29637      0.23247209
       872.26586      0.23718107
       872.23534      0.23830822
       872.20483      0.23794480
       872.17431      0.23772900
       872.14380      0.24147674
       872.11328      0.23632389
       872.08277      0.23856229
       872.05225      0.23521452
       872.02173      0.23582096
       871.99122      0.23958191
       871.96070      0.23482266
       871.93019      0.23422174
       871.89967      0.23334952
       871.86916      0.23288837
       871.83864      0.24067303
       871.80812      0.24569279
       871.77761      0.24827157
       871.74709      0.24450081
       871.71658      0.24271180
       871.68606      0.24288759
       871.65555      0.23825943
       871.62503      0.23494845
       871.59451      0.22143104
       871.56400      0.23467764
       871.53348      0.23562373
       871.50297      0.23281104
       871.47245      0.23425866
       871.44194      0.23562667
       871.41142      0.24002701
       871.38091      0.24054734
       871.35039      0.23729122
       871.31987      0.23947043
       871.28936      0.23984186
       871.25884      0.23989963
       871.22833      0.23799838
       871.19781      0.23637653
       871.16730      0.23619057
       871.13678      0.23583966
       871.10626      0.24103569
       871.07575      0.23694519
       871.04523      0.23645442
       871.01472      0.24033085
       870.98420      0.23044690
       870.95369      0.23178704
       870.92317      0.23500881
       870.89266      0.23640056
       870.86214      0.23963715
       870.83162      0.24117875
       870.80111      0.24422058
       870.77059      0.25121652
       870.74008      0.25150084
       870.70956      0.24524649
       870.67905      0.24553943
       870.64853      0.23281043
       870.61801      0.23403229
       870.58750      0.24053812
       870.55698      0.24090894
       870.52647      0.23585946
       870.49595      0.23870802
       870.46544      0.23930443
       870.43492      0.23950527
       870.40440      0.23877797
       870.37389      0.24371847
       870.34337      0.23628414
       870.31286      0.24193745
       870.28234      0.24193634
       870.25183      0.24371813
       870.22131      0.25762601
       870.19080      0.24236863
       870.16028      0.24059790
       870.12976      0.24569912
       870.09925      0.24841895
       870.06873      0.24321065
       870.03822      0.24489747
       870.00770      0.24428452
       869.97719      0.24909155
       869.94667      0.29178454
       869.91615      0.24692513
       869.88564      0.23917867
       869.85512      0.25815217
       869.82461      0.25982299
       869.79409      0.27748072
       869.76358      0.25861300
       869.73306      0.31911886
       869.70255      0.25321721
       869.67203      0.24973517
       869.64151      0.25790007
       869.61100      0.24943963
       869.58048      0.26681136
       869.54997      0.27777484
       869.51945      0.25613450
       869.48894      0.28044750
       869.45842      0.24627301
       869.42790      0.24598096
       869.39739      0.27351977
       869.36687      0.31727391
       869.33636      0.25040455
       869.30584      0.24742154
       869.27533      0.24556381
       869.24481      0.24675135
       869.21429      0.25046357
       869.18378      0.24757856
       869.15326      0.24776536
       869.12275      0.24963959
       869.09223      0.25107850
       869.06172      0.24801078
       869.03120      0.24776883
       869.00069      0.25106867
       868.97017      0.24644898
       868.93965      0.24716868
       868.90914      0.24880675
       868.87862      0.25151272
       868.84811      0.24662063
       868.81759      0.24876906
       868.78708      0.24863489
       868.75656      0.24987540
       868.72604      0.24842106
       868.69553      0.24990693
       868.66501      0.24683486
       868.63450      0.25641388
       868.60398      0.24940103
       868.57347      0.24852697
       868.54295      0.24641134
       868.51244      0.24905418
       868.48192      0.25011403
       868.45140      0.24937388
       868.42089      0.25044709
       868.39037      0.25282372
       868.35986      0.25150877
       868.32934      0.25093845
       868.29883      0.24926556
       868.26831      0.25078459
       868.23779      0.25242079
       868.20728      0.25409680
       868.17676      0.25651068
       868.14625      0.25508194
       868.11573      0.25303582
       868.08522      0.25168308
       868.05470      0.24945709
       868.02419      0.25615774
       867.99367      0.25442401
       867.96315      0.25283448
       867.93264      0.25495786
       867.90212      0.25419641
       867.87161      0.25496171
       867.84109      0.26525073
       867.81058      0.25486712
       867.78006      0.25078371
       867.74954      0.25348240
       867.71903      0.26805457
       867.68851      0.28290887
       867.65800      0.25769375
       867.62748      0.25475259
       867.59697      0.25449154
       867.56645      0.25517216
       867.53593      0.25533242
       867.50542      0.25565039
       867.47490      0.25521881
       867.44439      0.25794259
       867.41387      0.26916677
       867.38336      0.25514161
       867.35284      0.25344886
       867.32233      0.25417472
       867.29181      0.25461097
       867.26129      0.25393138
       867.23078      0.25764302
       867.20026      0.25613572
       867.16975      0.25508334
       867.13923      0.25779107
       867.10872      0.25632167
       867.07820      0.25666728
       867.04768      0.25658956
       867.01717      0.25440325
       866.98665      0.25615419
       866.95614      0.25409193
       866.92562      0.25529818
       866.89511      0.26019925
       866.86459      0.25818407
       866.83408      0.25658645
       866.80356      0.25856690
       866.77304      0.25866136
       866.74253      0.25424218
       866.71201      0.25880226
       866.68150      0.25957993
       866.65098      0.25902488
       866.62047      0.25734718
       866.58995      0.26144416
       866.55943      0.25831949
       866.52892      0.25723074
       866.49840      0.25527020
       866.46789      0.26129021
       866.43737      0.25970331
       866.40686      0.26819685
       866.37634      0.29799809
       866.34582      0.25935350
       866.31531      0.25851439
       866.28479      0.26028049
       866.25428      0.25729120
       866.22376      0.25788744
       866.19325      0.26027869
       866.16273      0.25857787
       866.13222      0.25940011
       866.10170      0.26081421
       866.07118      0.28809402
       866.04067      0.28001381
       866.01015      0.25902965
       865.97964      0.25968119
       865.94912      0.25872065
       865.91861      0.26188177
       865.88809      0.26238347
       865.85757      0.26084890
       865.82706      0.26271618
       865.79654      0.26410187
       865.76603      0.26264815
       865.73551      0.26728221
       865.70500      0.26546053
       865.67448      0.26499031
       865.64397      0.28306609
       865.61345      0.27405011
       865.58293      0.26473685
       865.55242      0.27735807
       865.52190      0.26543458
       865.49139      0.26412308
       865.46087      0.26687230
       865.43036      0.26293597
       865.39984      0.26221715
       865.36932      0.26545026
       865.33881      0.27268580
       865.30829      0.26605457
       865.27778      0.26609235
       865.24726      0.26928586
       865.21675      0.26815061
       865.18623      0.26654704
       865.15572      0.26428263
       865.12520      0.26412822
       865.09468      0.26542612
       865.06417      0.27005220
       865.03365      0.27019931
       865.00314      0.26870320
       864.97262      0.26771571
       864.94211      0.26890965
       864.91159      0.31836310
       864.88107      0.27506891
       864.85056      0.26824577
       864.82004      0.27063389
       864.78953      0.27547735
       864.75901      0.26958611
       864.72850      0.27161510
       864.69798      0.26728868
       864.66746      0.27091913
       864.63695      0.26768967
       864.60643      0.27198998
       864.57592      0.27792451
       864.54540      0.27117478
       864.51489      0.26966460
       864.48437      0.27194558
       864.45386      0.27505772
       864.42334      0.27227545
       864.39282      0.27235899
       864.36231      0.27728331
       864.33179      0.27309119
       864.30128      0.27126393
       864.27076      0.27131933
       864.24025      0.27068460
       864.20973      0.27128735
       864.17921      0.27700656
       864.14870      0.27041018
       864.11818      0.27392728
       864.08767      0.27577859
       864.05715      0.27208001
       864.02664      0.26935517
       863.99612      0.27297402
       863.96561      0.27645555
       863.93509      0.27428655
       863.90457      0.27004012
       863.87406      0.27346405
       863.84354      0.27114051
       863.81303      0.27595930
       863.78251      0.27885999
       863.75200      0.27322113
       863.72148      0.27362720
       863.69096      0.27429319
       863.66045      0.27346246
       863.62993      0.27361401
       863.59942      0.27926556
       863.56890      0.27712203
       863.53839      0.27506782
       863.50787      0.27410367
       863.47735      0.27415385
       863.44684      0.27693746
       863.41632      0.27529713
       863.38581      0.27453487
       863.35529      0.27499098
       863.32478      0.28227079
       863.29426      0.27675070
       863.26375      0.27762567
       863.23323      0.27696571
       863.20271      0.27655573
       863.17220      0.27476782
       863.14168      0.27800653
       863.11117      0.27870362
       863.08065      0.27712434
       863.05014      0.27417546
       863.01962      0.27829543
       862.98910      0.27690802
       862.95859      0.27344228
       862.92807      0.27462540
       862.89756      0.27567872
       862.86704      0.27749761
       862.83653      0.27625161
       862.80601      0.27682226
       862.77550      0.27898804
       862.74498      0.27918427
       862.71446      0.27326256
       862.68395      0.28021271
       862.65343      0.28137858
       862.62292      0.28762565
       862.59240      0.27808232
       862.56189      0.28006652
       862.53137      0.28176285
       862.50085      0.30667457
       862.47034      0.32276805
       862.43982      0.27711797
       862.40931      0.27942832
       862.37879      0.27554868
       862.34828      0.27868334
       862.31776      0.28125393
       862.28725      0.27656128
       862.25673      0.27672926
       862.22621      0.27928014
       862.19570      0.27737198
       862.16518      0.27771404
       862.13467      0.27967777
       862.10415      0.28124553
       862.07364      0.27933030
       862.04312      0.27940721
       862.01260      0.28431656
       861.98209      0.28132243
       861.95157      0.28244816
       861.92106      0.27764629
       861.89054      0.27848337
       861.86003      0.28239387
       861.82951      0.28031750
       861.79899      0.28193886
       861.76848      0.28039911
       861.73796      0.27876037
       861.70745      0.28082824
       861.67693      0.28165493
       861.64642      0.27952992
       861.61590      0.27899682
       861.58539      0.28057994
       861.55487      0.28428913
       861.52435      0.28593234
       861.49384      0.28222493
       861.46332      0.28181437
       861.43281      0.27954201
       861.40229      0.27961217
       861.37178      0.28236586
       861.34126      0.28372073
       861.31074      0.28492705
       861.28023      0.28614591
       861.24971      0.28299838
       861.21920      0.28539691
       861.18868      0.28497873
       861.15817      0.28510719
       861.12765      0.28716029
       861.09714      0.28583024
       861.06662      0.28386017
       861.03610      0.28381735
       861.00559      0.28639300
       860.97507      0.28433222
       860.94456      0.28920501
       860.91404      0.29133547
       860.88353      0.28998573
       860.85301      0.31082420
       860.82249      0.33393935
       860.79198      0.28567256
       860.76146      0.28517789
       860.73095      0.28403019
       860.70043      0.28674190
       860.66992      0.28756752
       860.63940      0.28948377
       860.60888      0.28773270
       860.57837      0.28957216
       860.54785      0.28928669
       860.51734      0.28591139
       860.48682      0.29499557
       860.45631      0.29702351
       860.42579      0.29351811
       860.39528      0.29964746
       860.36476      0.28983585
       860.33424      0.28990052
       860.30373      0.28956857
       860.27321      0.28937328
       860.24270      0.28839658
       860.21218      0.28506905
       860.18167      0.29965715
       860.15115      0.29261498
       860.12063      0.29195719
       860.09012      0.29146430
       860.05960      0.28889649
       860.02909      0.28796411
       859.99857      0.28908937
       859.96806      0.29425782
       859.93754      0.28990957
       859.90703      0.29355475
       859.87651      0.28797110
       859.84599      0.28780980
       859.81548      0.29129447
       859.78496      0.29240415
       859.75445      0.29048680
       859.72393      0.29489291
       859.69342      0.29274407
       859.66290      0.29063969
       859.63238      0.29442340
       859.60187      0.29402733
       859.57135      0.29158735
       859.54084      0.29050444
       859.51032      0.29172818
       859.47981      0.29042330
       859.44929      0.29064131
       859.41878      0.28910407
       859.38826      0.29240534
       859.35774      0.29468684
       859.32723      0.29115536
       859.29671      0.29263867
       859.26620      0.30161097
       859.23568      0.29495258
       859.20517      0.29340828
       859.17465      0.29326944
       859.14413      0.29517437
       859.11362      0.29409640
       859.08310      0.29360134
       859.05259      0.29629273
       859.02207      0.29200186
       858.99156      0.29433225
       858.96104      0.29262985
       858.93052      0.30011794
       858.90001      0.29540068
       858.86949      0.29892245
       858.83898      0.29943915
       858.80846      0.29050508
       858.77795      0.28165597
       858.74743      0.29685141
       858.71692      0.29780188
       858.68640      0.29724832
       858.65588      0.30273496
       858.62537      0.29416330
       858.59485      0.29496250
       858.56434      0.29282158
       858.53382      0.29277018
       858.50331      0.29450398
       858.47279      0.29378607
       858.44227      0.29970713
       858.41176      0.28979347
       858.38124      0.29759065
       858.35073      0.29374457
       858.32021      0.32934792
       858.28970      0.31247991
       858.25918      0.29507100
       858.22867      0.29453103
       858.19815      0.30086554
       858.16763      0.29722466
       858.13712      0.29450445
       858.10660      0.30144410
       858.07609      0.29433324
       858.04557      0.29296068
       858.01506      0.29325873
       857.98454      0.29586380
       857.95402      0.29471380
       857.92351      0.29532695
       857.89299      0.29669775
       857.86248      0.46051327
       857.83196      0.43849221
       857.80145      0.27265533
       857.77093      0.25624517
       857.74041      0.29355670
       857.70990      0.29183833
       857.67938      0.29868851
       857.64887      0.29623846
       857.61835      0.29585248
       857.58784      0.29086898
       857.55732      0.29515157
       857.52681      0.29358430
       857.49629      0.29326321
       857.46577      0.29811642
       857.43526      0.29480051
       857.40474      0.29706783
       857.37423      0.31924001
       857.34371      0.31200167
       857.31320      0.31258444
       857.28268      0.31532660
       857.25216      0.35675220
       857.22165      0.43051844
       857.19113      0.31871437
       857.16062      0.30436306
       857.13010      0.30003946
       857.09959      0.30211824
       857.06907      0.29895664
       857.03856      0.29572417
       857.00804      0.29770864
       856.97752      0.29785629
       856.94701      0.29575755
       856.91649      0.29768425
       856.88598      0.29976486
       856.85546      0.29943604
       856.82495      0.29611504
       856.79443      0.28660327
       856.76391      0.29233842
       856.73340      0.29439305
       856.70288      0.29476394
       856.67237      0.29680874
       856.64185      0.29879100
       856.61134      0.30088875
       856.58082      0.29856052
       856.55031      0.29960574
       856.51979      0.30044942
       856.48927      0.30150925
       856.45876      0.30131333
       856.42824      0.30259210
       856.39773      0.30157918
       856.36721      0.31146785
       856.33670      0.30998158
       856.30618      0.32115411
       856.27566      0.40672430
       856.24515       4.0483952
       856.21463    -0.064752605
       856.18412      0.36239699
       856.15360      0.31442666
       856.12309      0.30751830
       856.09257      0.30085873
       856.06205      0.29839499
       856.03154      0.29940855
       856.00102      0.29917491
       855.97051      0.29789198
       855.93999      0.35749493
       855.90948      0.30866429
       855.87896      0.29995431
       855.84845      0.30367148
       855.81793      0.30533615
       855.78741      0.31833331
       855.75690      0.30369212
       855.72638      0.30089259
       855.69587      0.29658875
       855.66535      0.28831925
       855.63484      0.29594264
       855.60432      0.30177810
       855.57380      0.29873458
       855.54329      0.30288382
       855.51277      0.30137062
       855.48226      0.29989000
       855.45174      0.33357940
       855.42123      0.35580100
       855.39071      0.30171941
       855.36020      0.30119229
       855.32968      0.33538612
       855.29916      0.30311368
       855.26865      0.29860432
       855.23813      0.29832669
       855.20762      0.30109061
       855.17710      0.30223982
       855.14659      0.30495447
       855.11607      0.30379151
       855.08555      0.30281434
       855.05504      0.32361087
       855.02452      0.39252914
       854.99401      0.29961765
       854.96349      0.30061939
       854.93298      0.31519299
       854.90246      0.36885977
       854.87194      0.30132230
       854.84143      0.30752356
       854.81091      0.30413616
       854.78040      0.30448182
       854.74988      0.30090580
       854.71937      0.30101859
       854.68885      0.30004249
       854.65834      0.30077160
       854.62782      0.30178819
       854.59730      0.30079361
       854.56679      0.30220742
       854.53627      0.29855759
       854.50576      0.30243817
       854.47524      0.30382685
       854.44473      0.30707803
       854.41421      0.30662537
       854.38369      0.30538933
       854.35318      0.30299581
       854.32266      0.30383609
       854.29215      0.30175144
       854.26163      0.30407471
       854.23112      0.30249131
       854.20060      0.30197900
       854.17009      0.30453389
       854.13957      0.30574574
       854.10905      0.30622857
       854.07854      0.30391083
       854.04802      0.29996052
       854.01751      0.30250211
       853.98699      0.30533591
       853.95648      0.30535809
       853.92596      0.30366430
       853.89544      0.30075871
       853.86493      0.29767578
       853.83441      0.30155843
       853.80390      0.30336501
       853.77338      0.30166199
       853.74287      0.30182618
       853.71235      0.30493810
       853.68184      0.30551603
       853.65132      0.30487641
       853.62080      0.30124110
       853.59029      0.30291956
       853.55977      0.30055051
       853.52926      0.30316000
       853.49874      0.30061244
       853.46823      0.30235324
       853.43771      0.29944818
       853.40719      0.30154433
       853.37668      0.30315998
       853.34616      0.30225574
       853.31565      0.30412607
       853.28513      0.30264512
       853.25462      0.30454717
       853.22410      0.30384586
       853.19358      0.30480533
       853.16307      0.30243042
       853.13255      0.30328938
       853.10204      0.30399293
       853.07152      0.30331263
       853.04101      0.30609093
       853.01049      0.30712941
       852.97998      0.30382735
       852.94946      0.29880951
       852.91894      0.30183508
       852.88843      0.30526806
       852.85791      0.30439563
       852.82740      0.30478361
       852.79688      0.30280864
       852.76637      0.30865182
       852.73585      0.30469631
       852.70533      0.30195808
       852.67482      0.30781694
       852.64430      0.30408747
       852.61379      0.30478219
       852.58327      0.30219734
       852.55276      0.30280034
       852.52224      0.30454002
       852.49173      0.30131859
       852.46121      0.30197539
       852.43069      0.30221112
       852.40018      0.30770095
       852.36966      0.30758275
       852.33915      0.30335811
       852.30863      0.30439741
       852.27812      0.30164637
       852.24760      0.30195476
       852.21708      0.30409566
       852.18657      0.30421301
       852.15605      0.30455181
       852.12554      0.30605710
       852.09502      0.34669450
       852.06451      0.32167666
       852.03399      0.30517045
       852.00347      0.30279795
       851.97296      0.30193490
       851.94244      0.30416356
       851.91193      0.30243331
       851.88141      0.30052646
       851.85090      0.30188165
       851.82038      0.30524675
       851.78987      0.30733118
       851.75935      0.30468050
       851.72883      0.30207752
       851.69832      0.30895074
       851.66780      0.30237380
       851.63729      0.30288863
       851.60677      0.30413765
       851.57626      0.30104678
       851.54574      0.29962807
       851.51522      0.29907363
       851.48471      0.29626286
       851.45419      0.29469282
       851.42368      0.28963885
       851.39316      0.28697095
       851.36265      0.28538443
       851.33213      0.28549829
       851.30162      0.28767966
       851.27110      0.28656268
       851.24058      0.29167564
       851.21007      0.29434793
       851.17955      0.29532476
       851.14904      0.29435042
       851.11852      0.29690735
       851.08801      0.29996368
       851.05749      0.30235702
       851.02697      0.30586635
       850.99646      0.30339867
       850.96594      0.30557023
       850.93543      0.30933857
       850.90491      0.30728097
       850.87440      0.30868885
       850.84388      0.30577467
       850.81337      0.30662283
       850.78285      0.30521678
       850.75233      0.30434844
       850.72182      0.30783721
       850.69130      0.30691573
       850.66079      0.30348022
       850.63027      0.30555864
       850.59976      0.30571573
       850.56924      0.30396902
       850.53872      0.30667457
       850.50821      0.30489916
       850.47769      0.30677622
       850.44718      0.30693116
       850.41666      0.30609911
       850.38615      0.30757856
       850.35563      0.30849422
       850.32511      0.30390050
       850.29460      0.30485879
       850.26408      0.30650883
       850.23357      0.30552421
       850.20305      0.30955532
       850.17254      0.30869909
       850.14202      0.30869223
       850.11151      0.30594994
       850.08099      0.30631285
       850.05047      0.30498396
       850.01996      0.30407100
       849.98944      0.30633111
       849.95893      0.30833559
       849.92841      0.30657609
       849.89790      0.30733062
       849.86738      0.30950341
       849.83686      0.30949225
       849.80635      0.30927094
       849.77583      0.30441162
       849.74532      0.30563957
       849.71480      0.30795890
       849.68429      0.30919610
       849.65377      0.30478190
       849.62326      0.30786144
       849.59274      0.30988192
       849.56222      0.30674733
       849.53171      0.30710082
       849.50119      0.30687869
       849.47068      0.30705114
       849.44016      0.30765486
       849.40965      0.31030730
       849.37913      0.30919035
       849.34861      0.30744368
       849.31810      0.30664524
       849.28758      0.30874030
       849.25707      0.30599911
       849.22655      0.30680863
       849.19604      0.31049062
       849.16552      0.30998970
       849.13500      0.30851532
       849.10449      0.30379954
       849.07397      0.30863779
       849.04346      0.30987022
       849.01294      0.30887499
       848.98243      0.30980794
       848.95191      0.31134990
       848.92140      0.30860456
       848.89088      0.30662941
       848.86036      0.30678424
       848.82985      0.31069515
       848.79933      0.30853240
       848.76882      0.31080646
       848.73830      0.31096097
       848.70779      0.30912234
       848.67727      0.30511144
       848.64675      0.30824039
       848.61624      0.31215382
       848.58572      0.30791417
       848.55521      0.30962696
       848.52469      0.30876074
       848.49418      0.31113237
       848.46366      0.31234017
       848.43315      0.30685019
       848.40263      0.30783294
       848.37211      0.30865418
       848.34160      0.30888895
       848.31108      0.30762570
       848.28057      0.30904501
       848.25005      0.30798737
       848.21954      0.31020742
       848.18902      0.31028218
       848.15850      0.31064446
       848.12799      0.30768197
       848.09747      0.30998268
       848.06696      0.30960720
       848.03644      0.30953635
       848.00593      0.31026720
       847.97541      0.31025641
       847.94489      0.31246518
       847.91438      0.31047412
       847.88386      0.31019959
       847.85335      0.31131606
       847.82283      0.30686516
       847.79232      0.31141679
       847.76180      0.31237892
       847.73129      0.31454882
       847.70077      0.31069895
       847.67025      0.31131224
       847.63974      0.31243458
       847.60922      0.31196498
       847.57871      0.31504494
       847.54819      0.31210454
       847.51768      0.31428301
       847.48716      0.31288359
       847.45664      0.31257028
       847.42613      0.31009966
       847.39561      0.31124966
       847.36510      0.31138486
       847.33458      0.31351323
       847.30407      0.31364944
       847.27355      0.31016191
       847.24304      0.30817985
       847.21252      0.31382070
       847.18200      0.31262296
       847.15149      0.30975158
       847.12097      0.31031701
       847.09046      0.31455019
       847.05994      0.31159717
       847.02943      0.31308127
       846.99891      0.30703954
       846.96839      0.31271908
       846.93788      0.31064541
       846.90736      0.30786213
       846.87685      0.31304248
       846.84633      0.31292192
       846.81582      0.31120258
       846.78530      0.31363454
       846.75479      0.31498590
       846.72427      0.31083585
       846.69375      0.31131436
       846.66324      0.31059105
       846.63272      0.31178693
       846.60221      0.31804456
       846.57169      0.31280755
       846.54118      0.31453426
       846.51066      0.30958082
       846.48014      0.31105421
       846.44963      0.31321854
       846.41911      0.31310115
       846.38860      0.31485128
       846.35808      0.31293606
       846.32757      0.31441060
       846.29705      0.31336615
       846.26653      0.31062028
       846.23602      0.31510078
       846.20550      0.31509442
       846.17499      0.30967063
       846.14447      0.31166363
       846.11396      0.31461593
       846.08344      0.31252104
       846.05293      0.31204843
       846.02241      0.31380530
       845.99189      0.31415324
       845.96138      0.31605419
       845.93086      0.31244059
       845.90035      0.31522213
       845.86983      0.31410664
       845.83932      0.31510670
       845.80880      0.31376465
       845.77828      0.31482800
       845.74777      0.31502584
       845.71725      0.31334966
       845.68674      0.31723110
       845.65622      0.31361487
       845.62571      0.31253166
       845.59519      0.31437802
       845.56468      0.31677961
       845.53416      0.31169611
       845.50364      0.31523811
       845.47313      0.31048013
       845.44261      0.31402660
       845.41210      0.31812190
       845.38158      0.31349775
       845.35107      0.31618501
       845.32055      0.31450049
       845.29003      0.31483012
       845.25952      0.31504278
       845.22900      0.31360115
       845.19849      0.31715072
       845.16797      0.31403798
       845.13746      0.31728424
       845.10694      0.31313331
       845.07642      0.31571509
       845.04591      0.31678562
       845.01539      0.31521610
       844.98488      0.31651078
       844.95436      0.31319988
       844.92385      0.31413131
       844.89333      0.31340425
       844.86282      0.31533479
       844.83230      0.31484871
       844.80178      0.31481184
       844.77127      0.31202592
       844.74075      0.31098870
       844.71024      0.31365322
       844.67972      0.31790887
       844.64921      0.31604927
       844.61869      0.31435215
       844.58817      0.31836749
       844.55766      0.31260274
       844.52714      0.31378904
       844.49663      0.31600828
       844.46611      0.31248091
       844.43560      0.31176883
       844.40508      0.31339687
       844.37457      0.31543940
       844.34405      0.31394701
       844.31353      0.31322249
       844.28302      0.31590751
       844.25250      0.31648650
       844.22199      0.31492321
       844.19147      0.31222718
       844.16096      0.31148443
       844.13044      0.31483292
       844.09992      0.31372669
       844.06941      0.31380298
       844.03889      0.31561023
       844.00838      0.31442979
       843.97786      0.31488915
       843.94735      0.31502251
       843.91683      0.31162681
       843.88632      0.31498144
       843.85580      0.31499035
       843.82528      0.31411298
       843.79477      0.31330822
       843.76425      0.31438808
       843.73374      0.31452200
       843.70322      0.31380125
       843.67271      0.31692553
       843.64219      0.31361363
       843.61167      0.31211240
       843.58116      0.31419167
       843.55064      0.31309655
       843.52013      0.31343416
       843.48961      0.31322885
       843.45910      0.31441337
       843.42858      0.31244605
       843.39806      0.31294649
       843.36755      0.31435477
       843.33703      0.31507617
       843.30652      0.31923483
       843.27600      0.31683347
       843.24549      0.31303186
       843.21497      0.31558762
       843.18446      0.31545305
       843.15394      0.31200147
       843.12342      0.31128263
       843.09291      0.31325722
       843.06239      0.31700466
       843.03188      0.31547799
       843.00136      0.31462946
       842.97085      0.31348747
       842.94033      0.31207814
       842.90981      0.31547826
       842.87930      0.31595410
       842.84878      0.31500381
       842.81827      0.31787744
       842.78775      0.31579468
       842.75724      0.31658813
       842.72672      0.31402381
       842.69621      0.31376207
       842.66569      0.31589387
       842.63517      0.31720215
       842.60466      0.31752082
       842.57414      0.31473294
       842.54363      0.31161322
       842.51311      0.31614081
       842.48260      0.31342611
       842.45208      0.31796763
       842.42156      0.31476033
       842.39105      0.31663865
       842.36053      0.31624172
       842.33002      0.31228278
       842.29950      0.31331417
       842.26899      0.31392335
       842.23847      0.31355750
       842.20795      0.31247969
       842.17744      0.31376114
       842.14692      0.31277631
       842.11641      0.31158112
       842.08589      0.31428106
       842.05538      0.31691125
       842.02486      0.31063749
       841.99435      0.31210033
       841.96383      0.31653727
       841.93331      0.31404186
       841.90280      0.31208177
       841.87228      0.31461112
       841.84177      0.31215332
       841.81125      0.31234684
       841.78074      0.31667890
       841.75022      0.31550767
       841.71970      0.31948845
       841.68919      0.31266507
       841.65867      0.31520625
       841.62816      0.31449280
       841.59764      0.31447905
       841.56713      0.31292393
       841.53661      0.31301680
       841.50610      0.31283036
       841.47558      0.31394806
       841.44506      0.31364028
       841.41455      0.31460847
       841.38403      0.31535257
       841.35352      0.31534206
       841.32300      0.31202022
       841.29249      0.31576527
       841.26197      0.31463342
       841.23145      0.31695559
       841.20094      0.31376381
       841.17042      0.31504436
       841.13991      0.31269906
       841.10939      0.30374507
       841.07888      0.31315563
       841.04836      0.31172988
       841.01785      0.31583384
       840.98733      0.31183712
       840.95681      0.31233472
       840.92630      0.31504588
       840.89578      0.31475089
       840.86527      0.31606105
       840.83475      0.31587211
       840.80424      0.31729256
       840.77372      0.31511326
